geoid,race_white,race_black,race_indian,race_asian,race_pacific,race_some_other,race_two_or_more,race_hispanic,race_white_not_hispanic,race_source_abbreviation,link_to_detailed_sourcing
261450101004017,613,839,13,5,0,0,0,15,598,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261450101004017/
261476360003024,296,120,0,1,0,0,1,24,273,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261476360003024/
261490413002079,114,18,0,0,0,1,5,4,111,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261490413002079/
261490402001005,46,3,0,0,0,1,1,1,46,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261490402001005/
261519709002028,53,29,0,0,0,12,0,12,53,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261519709002028/
261530003002068,23,0,1,0,0,0,0,0,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261530003002068/
261550316001010,115,15,1,0,0,0,0,1,114,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261550316001010/
261550317002012,7,0,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261550317002012/
261570006002035,69,3,0,0,0,0,2,1,68,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261570006002035/
261570007003088,77,71,2,1,0,1,1,0,77,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261570007003088/
261590115005016,10,0,0,0,0,0,0,10,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261590115005016/
261590118007027,105,30,0,1,0,1,1,15,92,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261590118007027/
261614450002025,131,69,2,0,0,0,0,0,131,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261614450002025/
261614140001000,135,208,0,1,0,0,2,2,133,tract,http://www.prisonersofthecensus.org/data/2010blocks/261614140001000/
261614219001005,521,611,28,21,3,61,66,196,426,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261614219001005/
261635761001028,2,4,0,0,0,0,0,0,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635761001028/
261635743001058,3,6,0,4,0,2,0,2,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635743001058/
261635064001017,282,730,2,6,0,0,7,64,231,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/261635064001017/
261635064003002,345,680,5,1,1,0,4,48,306,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/261635064003002/
261635136001014,15,22,0,0,0,0,0,0,15,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635136001014/
261635141003004,4,63,0,0,0,0,0,1,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635141003004/
261635159003017,3,6,0,0,0,0,0,0,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635159003017/
261635160001012,5,14,1,0,0,0,4,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635160001012/
261635168001020,15,27,0,0,0,0,2,2,15,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635168001020/
261635172002039,50,157,3,0,0,2,10,11,47,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/261635172002039/
261635172002046,45,208,0,0,0,2,12,16,39,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/261635172002046/
261635250003040,0,0,0,0,0,4,0,4,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635250003040/
261635356001011,0,3,0,0,0,0,0,0,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635356001011/
261635363006012,3,9,1,0,0,0,1,3,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635363006012/
261635798001008,5,6,0,0,0,0,0,1,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635798001008/
261635528001005,119,276,3,4,0,8,13,23,113,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635528001005/
261635774001015,5,7,0,0,0,0,0,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635774001015/
261635612001031,1,0,0,0,0,0,0,0,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635612001031/
261635617001008,1,0,0,0,0,0,0,0,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635617001008/
261635842002004,7,1,0,0,0,0,0,1,6,tract,http://www.prisonersofthecensus.org/data/2010blocks/261635842002004/
261653806003032,82,1,0,0,0,0,0,2,80,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/261653806003032/
270017703003002,59,10,9,0,0,0,0,1,59,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270017703003002/
270030505011023,132,54,6,7,0,0,0,42,94,tract,http://www.prisonersofthecensus.org/data/2010blocks/270030505011023/
270030502291020,779,406,85,33,0,0,2,80,701,tract,http://www.prisonersofthecensus.org/data/2010blocks/270030502291020/
270054505001010,18,0,13,0,0,0,1,3,15,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270054505001010/
270054505003080,16,0,15,0,0,0,3,1,16,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270054505003080/
270074506005019,40,2,43,0,0,0,2,0,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270074506005019/
270090201003013,41,14,1,2,0,0,0,1,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270090201003013/
270090203001061,3,0,0,0,0,0,1,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270090203001061/
270131705002046,57,14,0,1,0,0,0,3,54,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270131705002046/
270159602004011,15,2,0,0,0,0,0,2,13,tract,http://www.prisonersofthecensus.org/data/2010blocks/270159602004011/
270170704002010,29,4,12,1,0,0,0,3,28,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270170704002010/
270170705005021,684,353,59,22,0,2,8,75,617,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270170705005021/
270190910002050,71,10,3,0,1,1,4,29,43,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270190910002050/
270219400014073,4,0,11,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270219400014073/
270239506004008,10,1,0,0,0,1,0,2,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270239506004008/
270251105012151,35,2,3,0,0,0,0,2,33,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270251105012151/
270251102001049,458,389,110,23,0,0,0,50,409,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270251102001049/
270270202021023,28,7,9,0,0,9,1,13,25,tract,http://www.prisonersofthecensus.org/data/2010blocks/270270202021023/
270290001001137,11,0,8,0,0,0,0,1,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270290001001137/
270314801003484,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270314801003484/
270332703004012,12,0,0,1,0,0,0,2,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270332703004012/
270359511004012,76,11,34,0,0,1,2,1,76,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270359511004012/
270370607132023,3,0,0,1,0,0,0,0,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/270370607132023/
270370611022017,153,78,9,2,1,5,10,26,137,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270370611022017/
270370611082035,29,3,0,1,0,0,1,0,29,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270370611082035/
270414507013018,31,3,1,0,0,0,0,0,31,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270414507013018/
270414507013019,18,4,2,0,0,0,0,0,18,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270414507013019/
270434604003007,27,0,0,0,0,0,0,3,24,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270434604003007/
270459604003070,14,3,0,0,0,0,0,0,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270459604003070/
270471808002049,67,13,5,3,0,8,5,43,37,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270471808002049/
270490801011010,49,5,1,0,0,0,0,3,46,tract,http://www.prisonersofthecensus.org/data/2010blocks/270490801011010/
270530216021014,8,6,0,0,0,0,2,0,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270530216021014/
270530038002011,3,18,1,3,0,0,0,1,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/270530038002011/
270530082002001,14,23,3,1,0,0,3,0,14,tract,http://www.prisonersofthecensus.org/data/2010blocks/270530082002001/
270530084001000,8,13,1,0,0,1,2,2,7,tract,http://www.prisonersofthecensus.org/data/2010blocks/270530084001000/
270530110004019,2,0,0,0,0,0,0,0,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/270530110004019/
270531039001004,5,1,1,0,0,0,0,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/270531039001004/
270531056003000,3,13,0,2,0,1,2,1,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/270531056003000/
270531067004006,19,3,1,1,0,0,1,1,19,tract,http://www.prisonersofthecensus.org/data/2010blocks/270531067004006/
270531088004002,24,25,2,5,0,0,3,2,23,tract,http://www.prisonersofthecensus.org/data/2010blocks/270531088004002/
270531261003037,49,226,11,2,0,1,1,20,30,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270531261003037/
270531261003038,140,183,23,14,0,0,2,28,113,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/270531261003038/
270530266103000,155,229,33,6,1,16,21,40,144,tract,http://www.prisonersofthecensus.org/data/2010blocks/270530266103000/
270550205002049,12,1,0,0,0,0,0,0,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270550205002049/
270570701001106,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270570701001106/
270570706003053,19,0,5,1,0,0,0,0,19,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270570706003053/
270591303012107,39,0,0,1,0,1,0,2,38,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270591303012107/
270614809004046,36,3,14,0,0,0,2,1,36,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270614809004046/
270634804004035,9,2,1,0,0,0,0,0,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270634804004035/
270654803002001,25,0,1,0,0,0,3,0,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270654803002001/
270677805001013,111,18,2,3,0,7,4,53,71,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270677805001013/
270677810002018,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270677810002018/
270690902003093,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270690902003093/
270717902005003,7,1,1,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270717902005003/
270731801002029,2,0,0,0,0,0,0,0,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270731801002029/
270753704002062,15,1,2,1,0,0,0,0,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270753704002062/
270774603001072,2,0,0,0,0,0,0,0,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270774603001072/
270812010012148,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270812010012148/
270833603003019,32,7,0,0,0,2,1,11,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270833603003019/
270859507004032,21,1,2,0,0,2,0,2,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270859507004032/
270890804001146,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270890804001146/
270917905001025,9,2,7,2,1,0,0,3,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270917905001025/
270935604003029,30,4,1,0,0,1,1,1,30,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270935604003029/
270951705002043,44,7,21,0,0,1,1,1,44,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270951705002043/
270977806004049,46,10,2,0,0,0,0,2,44,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270977806004049/
270990004101018,29,3,0,0,0,0,0,16,13,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/270990004101018/
271034804003055,11,6,2,0,0,0,0,2,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271034804003055/
271051054001006,33,17,1,4,0,1,0,15,32,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271051054001006/
271090003001003,70,30,5,2,0,1,5,16,58,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271090003001003/
271090003001006,4,1,1,0,0,0,0,0,4,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271090003001006/
271090010001014,10,4,0,0,0,0,0,1,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271090010001014/
271090023005012,495,346,48,9,2,16,38,205,333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271090023005012/
271119610002000,39,5,5,0,0,1,3,1,39,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271119610002000/
271130902003029,6,0,1,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271130902003029/
271130904002000,23,1,5,0,0,0,0,2,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271130904002000/
271130901001171,26,2,11,0,0,0,2,2,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271130901001171/
271159507001020,70,6,26,2,0,0,0,0,70,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271159507001020/
271159508001019,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271159508001019/
271159504002132,624,437,109,13,3,91,38,278,472,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271159504002132/
271159502002091,110,46,7,3,0,0,0,10,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271159502002091/
271174603003015,8,0,0,0,0,0,0,1,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271174603003015/
271190207001013,7,0,1,0,0,0,0,1,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271190207001013/
271190207001031,101,10,12,0,0,11,5,24,88,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271190207001031/
271230425041025,183,203,20,16,0,4,3,28,163,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230425041025/
271230416022008,22,14,3,2,0,4,1,7,20,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230416022008/
271230330002035,186,209,13,36,3,10,2,63,137,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230330002035/
271230332001015,9,1,0,1,0,0,1,0,9,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230332001015/
271230345003006,1,3,0,0,0,0,0,0,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230345003006/
271230349003001,5,8,0,0,0,0,2,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230349003001/
271230355002007,11,21,1,1,0,0,0,2,9,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230355002007/
271230369002033,16,13,1,2,0,0,1,5,12,tract,http://www.prisonersofthecensus.org/data/2010blocks/271230369002033/
271230401005000,0,0,0,9,0,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271230401005000/
271230404022006,4,0,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271230404022006/
271277503002009,13,1,2,0,0,0,0,1,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271277503002009/
271297905002006,20,2,3,0,0,8,0,7,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271297905002006/
271310707003013,1120,750,120,60,0,1,7,218,911,remaining,http://www.prisonersofthecensus.org/data/2010blocks/271310707003013/
271310707004014,18,7,0,0,0,0,1,12,6,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271310707004014/
271359703001111,10,0,2,0,0,0,1,2,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271359703001111/
271370003001063,106,28,30,0,0,0,0,1,105,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271370003001063/
271370020002004,31,7,6,1,0,0,0,0,31,tract,http://www.prisonersofthecensus.org/data/2010blocks/271370020002004/
271370111002003,111,14,24,0,1,0,0,0,111,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271370111002003/
271370111002011,2,0,0,0,0,0,0,0,2,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271370111002011/
271370003001043,485,178,36,21,1,24,27,112,418,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271370003001043/
271370123001013,4,0,3,0,0,0,0,0,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/271370123001013/
271390805001030,59,14,3,4,0,6,2,11,58,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271390805001030/
271390805002009,374,117,86,9,1,1,0,34,350,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/271390805002009/
271410305031031,318,118,22,24,2,0,2,189,145,tract,http://www.prisonersofthecensus.org/data/2010blocks/271410305031031/
271410315004008,525,371,85,19,0,0,0,73,453,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271410315004008/
271431703003027,9,0,0,0,0,0,0,2,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271431703003027/
271450116002015,114,33,1,1,0,0,0,18,97,tract,http://www.prisonersofthecensus.org/data/2010blocks/271450116002015/
271479604003050,65,16,3,2,1,11,3,23,55,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271479604003050/
271519602002032,7,0,1,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271519602002032/
271537906003011,40,5,3,0,0,0,0,4,37,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271537906003011/
271554601002030,3,2,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271554601002030/
271574901001046,15,0,0,0,0,0,0,4,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/271574901001046/
